borrower.FirstName , borrower.LastName , borrower.BirthDate , borrower.SSN , ZipCode , borrower.CreditScore , borrower.YearlyIncome , loan.Amount , loan.StartDate , loan.Duration , loanToValue , report.isApproved , report.isValidData , report.isInsuranceRequired , report.getMonthlyRepayment , report.getInsuranceRate , report.getMessages 
John,  Doe, 1941-05-07T22:00:00Z, 471-78-1234, 12345, 702, 76337, 719736, 2021-08-09T22:00:00Z, 1, 1.090387790101493, false, true, false, 91832.46862354224, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 14.44, We are sorry. Your loan has not been approved]
John,  Doe, 1981-11-15T23:00:00Z, 471-78-1234, 12345, 727, 140956, 238961, 2018-02-16T23:00:00Z, 1, 1.2536751788396325, false, true, false, 60426.33880479318, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 5.14, We are sorry. Your loan has not been approved]
John,  Doe, 1971-06-15T23:00:00Z, 471-78-1234, 12345, 783, 138846, 1051778, 2020-07-02T22:00:00Z, 1, 1.6830197970794794, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1905-04-04T23:50:39Z, 471-78-1234, 12345, 648, 150673, 1176442, 2018-12-15T23:00:00Z, 1, 1.8595042444078778, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 2018-09-21T22:00:00Z, 471-78-1234, 12345, 724, 305815, 572184, 2019-07-06T22:00:00Z, 2, 1.1392536690882984, false, false, false, 0.0, 0.0, [The borrower's age is not valid.,  The loan amount is under the maximum authorized]
John,  Doe, 1901-06-21T23:50:39Z, 471-78-1234, 12345, 827, 170301, 762317, 2021-06-10T22:00:00Z, 3, 1.9786152512094173, false, true, false, 32342.761185507094, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 2.28, We are sorry. Your loan has not been approved]
John,  Doe, 1903-01-24T23:50:39Z, 471-78-1234, 12345, 817, 307536, 103495, 2019-11-27T23:00:00Z, 1, 1.7032305826936824, false, true, false, 9669.345731198346, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 0.38, We are sorry. Your loan has not been approved]
John,  Doe, 2015-07-27T22:00:00Z, 471-78-1234, 12345, 339, 206645, 91654, 2019-01-18T23:00:00Z, 3, 1.4529284309837238, true, true, true, 3888.596782829803, 0.02, [ The loan amount is under the maximum authorized, Average risk loan, Congratulations! Your loan has been approved]
John,  Doe, 1942-06-18T22:00:00Z, 471-78-1234, 12345, 330, 339341, 1463779, 2017-02-16T23:00:00Z, 2, 1.3103418385904333, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1991-12-26T23:00:00Z, 471-78-1234, 12345, 773, 109682, 988981, 2017-11-21T23:00:00Z, 3, 1.3408802959618082, false, true, false, 36497.37856492172, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 3.99, We are sorry. Your loan has not been approved]
John,  Doe, 1993-10-26T23:00:00Z, 471-78-1234, 12345, 488, 302151, 242196, 2017-02-21T23:00:00Z, 2, 1.3351641001593273, false, true, false, 14841.670638929167, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 0.59, We are sorry. Your loan has not been approved]
John,  Doe, 1915-09-09T00:00:00Z, 471-78-1234, 12345, 771, 311956, 319419, 2021-08-02T22:00:00Z, 3, 1.452254676963289, false, true, false, 12604.484946112407, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 0.48, We are sorry. Your loan has not been approved]
John,  Doe, 1918-05-31T23:00:00Z, 471-78-1234, 12345, 538, 157511, 1384473, 2020-10-16T22:00:00Z, 2, 1.7129909734214097, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1941-12-25T22:00:00Z, 471-78-1234, 12345, 581, 228542, 134140, 2017-08-30T22:00:00Z, 1, 1.3874693030059273, false, true, false, 12532.451194578927, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 0.66, We are sorry. Your loan has not been approved]
John,  Doe, 1948-01-16T23:00:00Z, 471-78-1234, 12345, 423, 314283, 230858, 2017-01-15T23:00:00Z, 2, 1.759179325825873, false, true, false, 10598.610717520065, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 0.40, We are sorry. Your loan has not been approved]
John,  Doe, 1944-05-24T22:00:00Z, 471-78-1234, 12345, 484, 84768, 480216, 2019-05-25T22:00:00Z, 2, 1.5305368209153816, false, true, false, 38135.67916745392, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 5.40, We are sorry. Your loan has not been approved]
John,  Doe, 1997-05-01T22:00:00Z, 471-78-1234, 12345, 608, 264194, 1024142, 2018-06-03T22:00:00Z, 2, 1.2605294453875868, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1954-03-05T23:00:00Z, 471-78-1234, 12345, 794, 38890, 579950, 2019-07-30T22:00:00Z, 1, 1.694918695212206, false, true, false, 582608.1041666557, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 179.77, We are sorry. Your loan has not been approved]
John,  Doe, 1935-09-22T23:00:00Z, 471-78-1234, 12345, 755, 183424, 1280314, 2017-08-12T22:00:00Z, 1, 1.662917683479633, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 2001-03-19T23:00:00Z, 471-78-1234, 12345, 767, 166887, 1459763, 2020-01-09T23:00:00Z, 2, 1.3714910879295217, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1954-05-25T23:00:00Z, 471-78-1234, 12345, 725, 317424, 1289447, 2017-02-02T23:00:00Z, 2, 1.4294000196952414, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1915-03-15T00:00:00Z, 471-78-1234, 12345, 535, 176593, 483705, 2021-10-18T22:00:00Z, 1, 1.7778411511878112, false, true, false, 41519.68188156796, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 2.82, We are sorry. Your loan has not been approved]
John,  Doe, 1955-06-29T23:00:00Z, 471-78-1234, 12345, 370, 266143, 889361, 2020-02-15T23:00:00Z, 3, 1.8930059892966047, false, true, false, 33917.227925743224, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 1.53, We are sorry. Your loan has not been approved]
John,  Doe, 1937-05-14T23:00:00Z, 471-78-1234, 12345, 386, 218326, 121688, 2017-01-06T23:00:00Z, 2, 1.1581128694331593, false, true, false, 5365.9122065712745, 0.0, [ The loan amount is under the maximum authorized, Risky loan, We are sorry. Your loan has not been approved]
John,  Doe, 1919-11-22T00:00:00Z, 471-78-1234, 12345, 777, 386864, 29681, 2019-08-04T22:00:00Z, 2, 1.1784408677725797, true, true, true, 1485.7249174128976, 0.02, [ The loan amount is under the maximum authorized, Very low risk loan, Congratulations! Your loan has been approved]
John,  Doe, 1991-02-01T23:00:00Z, 471-78-1234, 12345, 669, 259220, 1157494, 2021-08-24T22:00:00Z, 1, 1.0326206979008834, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 2010-06-27T22:00:00Z, 471-78-1234, 12345, 383, 31826, 518839, 2020-06-07T22:00:00Z, 1, 1.0169155753745014, false, true, false, 87865.6264419085, 0.0, [ The loan amount is under the maximum authorized, Very risky loan, Too big Debt/Income ratio: 33.13, We are sorry. Your loan has not been approved]
John,  Doe, 1961-09-20T23:00:00Z, 471-78-1234, 12345, 786, 388439, 416668, 2021-11-23T23:00:00Z, 3, 1.3464501267602886, false, true, false, 17036.170907736097, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 0.53, We are sorry. Your loan has not been approved]
John,  Doe, 1910-07-01T23:50:39Z, 471-78-1234, 12345, 471, 237824, 721600, 2017-03-07T23:00:00Z, 2, 1.528322799649142, false, true, false, 41857.039313864334, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 2.11, We are sorry. Your loan has not been approved]
John,  Doe, 1965-07-22T23:00:00Z, 471-78-1234, 12345, 803, 120458, 1469336, 2019-05-01T22:00:00Z, 2, 1.7162639464937197, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1917-07-22T23:00:00Z, 471-78-1234, 12345, 537, 184977, 849712, 2018-05-04T22:00:00Z, 2, 1.2949777036026924, false, true, false, 52069.99967772292, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 3.38, We are sorry. Your loan has not been approved]
John,  Doe, 1929-04-22T23:00:00Z, 471-78-1234, 12345, 587, 63611, 638064, 2019-07-04T22:00:00Z, 2, 1.2245326063581636, false, true, false, 44113.95283348081, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 8.32, We are sorry. Your loan has not been approved]
John,  Doe, 2002-04-09T22:00:00Z, 471-78-1234, 12345, 491, 41844, 863231, 2020-04-25T22:00:00Z, 2, 1.3011428276513106, false, true, false, 45268.77403165309, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 12.98, We are sorry. Your loan has not been approved]
John,  Doe, 1998-08-13T22:00:00Z, 471-78-1234, 12345, 828, 221080, 1015804, 2018-04-29T22:00:00Z, 2, 1.460407791659861, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1903-12-31T23:50:39Z, 471-78-1234, 12345, 382, 114085, 375118, 2019-11-02T23:00:00Z, 3, 1.5625550538032136, false, true, false, 14305.734909726136, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 1.50, We are sorry. Your loan has not been approved]
John,  Doe, 1979-05-23T22:00:00Z, 471-78-1234, 12345, 547, 91517, 1074033, 2018-04-25T22:00:00Z, 1, 1.7564577234488912, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1988-01-11T23:00:00Z, 471-78-1234, 12345, 580, 313843, 1326677, 2018-10-18T22:00:00Z, 1, 1.5201739198528879, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 2004-11-20T23:00:00Z, 471-78-1234, 12345, 711, 236489, 816134, 2019-10-12T22:00:00Z, 1, 1.8204831051985122, false, true, false, 76249.88462230863, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 3.87, We are sorry. Your loan has not been approved]
John,  Doe, 2017-05-07T22:00:00Z, 471-78-1234, 12345, 521, 67049, 1076414, 2019-07-17T22:00:00Z, 1, 1.5223698151340739, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1928-01-04T00:00:00Z, 471-78-1234, 12345, 568, 281935, 1306128, 2017-03-04T23:00:00Z, 1, 1.2116323765384163, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1928-09-07T23:00:00Z, 471-78-1234, 12345, 329, 75823, 1419896, 2020-12-24T23:00:00Z, 2, 1.9697709209290029, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1982-06-19T22:00:00Z, 471-78-1234, 12345, 432, 20812, 777812, 2018-04-26T22:00:00Z, 3, 1.3600349080340304, false, true, false, 28704.392719717456, 0.0, [ The loan amount is under the maximum authorized, Very risky loan, Too big Debt/Income ratio: 16.55, We are sorry. Your loan has not been approved]
John,  Doe, 1956-01-22T23:00:00Z, 471-78-1234, 12345, 392, 253170, 933195, 2021-08-01T22:00:00Z, 2, 1.9469876133450539, false, true, false, 64518.48124081617, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 3.06, We are sorry. Your loan has not been approved]
John,  Doe, 2002-12-24T23:00:00Z, 471-78-1234, 12345, 579, 384131, 1404384, 2019-04-16T22:00:00Z, 1, 1.0791712217641276, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1939-06-09T23:00:00Z, 471-78-1234, 12345, 740, 247145, 1407471, 2021-09-10T22:00:00Z, 2, 1.4154329011836708, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1915-05-31T00:00:00Z, 471-78-1234, 12345, 353, 347562, 683654, 2019-01-10T23:00:00Z, 3, 1.7701985960173885, false, true, false, 26977.438885443666, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 0.93, We are sorry. Your loan has not been approved]
John,  Doe, 1990-03-19T23:00:00Z, 471-78-1234, 12345, 519, 271699, 1017310, 2019-04-16T22:00:00Z, 1, 1.2914580412957979, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1980-09-26T22:00:00Z, 471-78-1234, 12345, 605, 340799, 268883, 2018-03-25T22:00:00Z, 3, 1.7674510867061146, true, true, true, 10254.290435894553, 0.02, [ The loan amount is under the maximum authorized, Average risk loan, Congratulations! Your loan has been approved]
John,  Doe, 1921-11-13T00:00:00Z, 471-78-1234, 12345, 784, 61359, 1240358, 2020-03-12T23:00:00Z, 2, 1.9840216282771936, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1900-05-06T23:50:39Z, 471-78-1234, 12345, 651, 26866, 950365, 2017-01-30T23:00:00Z, 1, 1.524332569686901, false, true, false, 121258.8560853045, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 54.16, We are sorry. Your loan has not been approved]
John,  Doe, 1909-09-29T23:50:39Z, 471-78-1234, 12345, 735, 266959, 920853, 2017-07-30T22:00:00Z, 2, 1.2161112339426547, false, true, false, 68058.6376546925, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 3.06, We are sorry. Your loan has not been approved]
John,  Doe, 1916-02-01T00:00:00Z, 471-78-1234, 12345, 306, 18568, 867805, 2017-05-14T22:00:00Z, 3, 1.5888216354207825, false, true, false, 31027.249709789514, 0.0, [ The loan amount is under the maximum authorized, Very risky loan, Too big Debt/Income ratio: 20.05, We are sorry. Your loan has not been approved]
John,  Doe, 1961-12-23T23:00:00Z, 471-78-1234, 12345, 791, 309600, 744624, 2020-03-21T23:00:00Z, 1, 1.204136288313281, false, true, false, 150978.75855834258, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 5.85, We are sorry. Your loan has not been approved]
John,  Doe, 1973-02-13T23:00:00Z, 471-78-1234, 12345, 626, 399248, 908582, 2018-06-25T22:00:00Z, 3, 1.5678070221190552, false, true, false, 32485.178808395867, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 0.98, We are sorry. Your loan has not been approved]
John,  Doe, 2013-12-07T23:00:00Z, 471-78-1234, 12345, 696, 10015, 1268139, 2017-07-21T22:00:00Z, 1, 1.5195107336634306, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1975-03-19T23:00:00Z, 471-78-1234, 12345, 469, 215068, 621971, 2017-12-11T23:00:00Z, 3, 1.5294723666532195, false, true, false, 25430.32883652099, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 1.42, We are sorry. Your loan has not been approved]
John,  Doe, 1951-07-06T23:00:00Z, 471-78-1234, 12345, 839, 10548, 519170, 2018-11-16T23:00:00Z, 1, 1.206644553143431, false, true, false, 131283.10610218602, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 149.36, We are sorry. Your loan has not been approved]
John,  Doe, 1929-03-18T00:00:00Z, 471-78-1234, 12345, 370, 205976, 1354405, 2018-09-24T22:00:00Z, 1, 1.5429490562327972, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1901-10-10T23:50:39Z, 471-78-1234, 12345, 750, 106916, 561672, 2020-06-09T22:00:00Z, 2, 1.9815626384694662, false, true, false, 24767.29538565266, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 2.78, We are sorry. Your loan has not been approved]
John,  Doe, 1946-03-17T23:00:00Z, 471-78-1234, 12345, 659, 342562, 685857, 2020-04-11T22:00:00Z, 1, 1.3044557887661141, false, true, false, 139063.25663495826, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 4.87, We are sorry. Your loan has not been approved]
John,  Doe, 2010-03-03T23:00:00Z, 471-78-1234, 12345, 468, 306950, 1292431, 2021-09-04T22:00:00Z, 2, 1.585369822525224, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1907-07-18T23:50:39Z, 471-78-1234, 12345, 662, 235981, 122409, 2019-01-01T23:00:00Z, 1, 1.0491439154804398, false, true, false, 122970.04124999768, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 6.25, We are sorry. Your loan has not been approved]
John,  Doe, 2009-07-08T22:00:00Z, 471-78-1234, 12345, 697, 333500, 612085, 2020-01-31T23:00:00Z, 3, 1.6167809809509814, false, true, false, 24153.2788226161, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 0.87, We are sorry. Your loan has not been approved]
John,  Doe, 1904-01-25T23:50:39Z, 471-78-1234, 12345, 468, 188140, 375104, 2020-03-15T23:00:00Z, 3, 1.1978668235392955, false, true, false, 14305.200996960722, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 0.91, We are sorry. Your loan has not been approved]
John,  Doe, 1990-08-17T22:00:00Z, 471-78-1234, 12345, 541, 188700, 988067, 2017-05-25T22:00:00Z, 1, 1.4179346634862635, false, true, false, 126069.32510734147, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 8.02, We are sorry. Your loan has not been approved]
John,  Doe, 2010-05-23T22:00:00Z, 471-78-1234, 12345, 832, 349325, 930142, 2019-04-25T22:00:00Z, 3, 1.4380926333989927, false, true, false, 38030.4176957757, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 1.31, We are sorry. Your loan has not been approved]
John,  Doe, 1996-09-21T22:00:00Z, 471-78-1234, 12345, 569, 96757, 302076, 2020-02-04T23:00:00Z, 2, 1.837709345406263, false, true, false, 22325.90981207521, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 2.77, We are sorry. Your loan has not been approved]
John,  Doe, 1939-09-19T23:00:00Z, 471-78-1234, 12345, 787, 350469, 1490507, 2017-04-21T22:00:00Z, 1, 1.188178535697439, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1919-09-13T23:00:00Z, 471-78-1234, 12345, 389, 242488, 749636, 2021-08-05T22:00:00Z, 1, 1.9467606778617734, false, true, false, 64346.34383967723, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 3.18, We are sorry. Your loan has not been approved]
John,  Doe, 1978-09-16T22:00:00Z, 471-78-1234, 12345, 342, 277238, 244107, 2019-02-15T23:00:00Z, 1, 1.6442258114492763, false, true, false, 61727.613655038476, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 2.67, We are sorry. Your loan has not been approved]
John,  Doe, 1997-11-09T23:00:00Z, 471-78-1234, 12345, 387, 22754, 934325, 2019-04-15T22:00:00Z, 2, 1.0284988051110844, false, true, false, 64596.60626699197, 0.0, [ The loan amount is under the maximum authorized, Very risky loan, Too big Debt/Income ratio: 34.07, We are sorry. Your loan has not been approved]
John,  Doe, 1969-12-21T23:00:00Z, 471-78-1234, 12345, 417, 353119, 788489, 2017-06-23T22:00:00Z, 3, 1.8587340913083894, false, true, false, 33453.158494955904, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 1.14, We are sorry. Your loan has not been approved]
John,  Doe, 1995-10-14T23:00:00Z, 471-78-1234, 12345, 398, 228007, 1174255, 2021-03-24T23:00:00Z, 1, 1.4202243882239056, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1936-08-13T23:00:00Z, 471-78-1234, 12345, 531, 398720, 917229, 2018-05-31T22:00:00Z, 1, 1.5502737114073284, false, true, false, 117030.971582779, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 3.52, We are sorry. Your loan has not been approved]
John,  Doe, 1921-03-19T23:00:00Z, 471-78-1234, 12345, 837, 71127, 1413387, 2017-01-15T23:00:00Z, 3, 1.0286419785626801, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1931-10-05T00:00:00Z, 471-78-1234, 12345, 400, 234436, 1348057, 2020-07-14T22:00:00Z, 3, 1.593394907799203, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1967-02-09T23:00:00Z, 471-78-1234, 12345, 427, 280726, 5237, 2019-08-01T22:00:00Z, 2, 1.5939696115893476, true, true, true, 340.20981410885537, 0.02, [ The loan amount is under the maximum authorized, Very low risk loan, Congratulations! Your loan has been approved]
John,  Doe, 1984-11-26T23:00:00Z, 471-78-1234, 12345, 747, 293701, 847805, 2020-03-16T23:00:00Z, 2, 1.3879925356482388, false, true, false, 58614.85647519559, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 2.39, We are sorry. Your loan has not been approved]
John,  Doe, 1938-11-03T00:00:00Z, 471-78-1234, 12345, 736, 376134, 511584, 2021-10-05T22:00:00Z, 1, 1.0268634356662754, false, true, false, 257551.91028060543, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 8.22, We are sorry. Your loan has not been approved]
John,  Doe, 1940-10-09T22:00:00Z, 471-78-1234, 12345, 401, 213989, 84251, 2017-02-05T23:00:00Z, 2, 1.557345122249774, true, true, true, 4418.214221848851, 0.02, [ The loan amount is under the maximum authorized, Average risk loan, Congratulations! Your loan has been approved]
John,  Doe, 1983-08-17T22:00:00Z, 471-78-1234, 12345, 375, 341220, 1033722, 2018-09-07T22:00:00Z, 3, 1.392375866419806, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1912-11-25T00:00:00Z, 471-78-1234, 12345, 673, 72765, 909940, 2020-11-23T23:00:00Z, 2, 1.674047051784602, false, true, false, 67252.07687601702, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 11.09, We are sorry. Your loan has not been approved]
John,  Doe, 1971-02-03T23:00:00Z, 471-78-1234, 12345, 356, 214268, 968870, 2021-11-02T23:00:00Z, 1, 1.3651663570066204, false, true, false, 325921.6153171584, 0.0, [ The loan amount is under the maximum authorized, Risky loan, Too big Debt/Income ratio: 18.25, We are sorry. Your loan has not been approved]
John,  Doe, 1980-08-26T22:00:00Z, 471-78-1234, 12345, 598, 235573, 158064, 2018-05-08T22:00:00Z, 1, 1.9630523258099841, false, true, false, 20167.68276216777, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 1.03, We are sorry. Your loan has not been approved]
John,  Doe, 1981-09-06T22:00:00Z, 471-78-1234, 12345, 422, 11069, 459285, 2017-10-07T22:00:00Z, 1, 1.2301831928949802, false, true, false, 52208.27262505024, 0.0, [ The loan amount is under the maximum authorized, Very risky loan, Too big Debt/Income ratio: 56.60, We are sorry. Your loan has not been approved]
John,  Doe, 1916-10-07T00:00:00Z, 471-78-1234, 12345, 351, 283438, 1405466, 2018-06-03T22:00:00Z, 2, 1.18104933069159, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1902-03-31T23:50:39Z, 471-78-1234, 12345, 439, 98435, 1176684, 2019-10-08T22:00:00Z, 2, 1.7530353940504666, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1927-05-02T23:00:00Z, 471-78-1234, 12345, 577, 386781, 1032861, 2019-08-15T22:00:00Z, 1, 1.1213844077781803, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
John,  Doe, 1957-02-06T23:00:00Z, 471-78-1234, 12345, 673, 235314, 959533, 2021-02-07T23:00:00Z, 1, 1.4942731256877018, false, true, false, 194553.35999882102, 0.0, [ The loan amount is under the maximum authorized, Average risk loan, Too big Debt/Income ratio: 9.92, We are sorry. Your loan has not been approved]
John,  Doe, 1993-10-13T23:00:00Z, 471-78-1234, 12345, 344, 193033, 1287345, 2017-02-20T23:00:00Z, 2, 1.4437539033924467, false, false, false, 0.0, 0.0, [The loan cannot exceed 1000000]
